id_school,perc_computer
11010940,0.31382978723404253
11011270,0.5227272727272727
11011335,0.5666666666666667
11011661,0.45454545454545453
11011998,0.39655172413793105
11012099,0.328125
11012145,0.2631578947368421
11012170,0.17777777777777778
11012269,0.34285714285714286
11012277,0.19642857142857142
11012323,0.42045454545454547
11012382,0.35294117647058826
11012447,0.7389558232931727
11012579,0.3064516129032258
11012684,0.3771186440677966
11012994,0.5028571428571429
11013273,0.27941176470588236
11013311,0.3389830508474576
11013389,0.4380952380952381
11013419,0.4336283185840708
11013494,0.4094488188976378
11013818,0.6788990825688074
11013907,0.4090909090909091
11014075,0.34782608695652173
11014148,0.6701030927835051
11014156,0.5971223021582733
11014172,0.5163934426229508
11014300,0.35135135135135137
11014431,0.46875
11014555,0.22058823529411764
11014636,0.463768115942029
11014741,0.25
11014806,0.5441176470588235
11014830,0.37662337662337664
11015144,0.4827586206896552
11015357,0.375
11015411,0.5116279069767442
11015500,0.4225352112676056
11015608,0.6183206106870229
11015616,0.36585365853658536
11015624,0.7023809523809523
11015632,0.5988372093023255
11015667,0.43258426966292135
11015683,0.5185185185185185
11016019,0.3333333333333333
11016094,0.6507936507936508
11016299,0.28888888888888886
11016469,0.17647058823529413
11016507,0.5
11016558,0.45054945054945056
11016817,0.4050632911392405
11016850,0.15384615384615385
11017023,0.6101694915254238
11017104,0.39622641509433965
11017112,0.2692307692307692
11017120,0.5263157894736842
11017201,0.3548387096774194
11017384,0.3076923076923077
11017422,0.1951219512195122
11017430,0.24561403508771928
11017660,0.36363636363636365
11017775,0.5147058823529411
11017791,0.3170731707317073
11017872,0.34210526315789475
11017899,0.3855421686746988
11017988,0.26666666666666666
11018089,0.5612244897959183
11018216,0.37142857142857144
11018267,0.2826086956521739
11018810,0.48031496062992124
11018950,0.5
11019115,0.24324324324324326
11019140,0.37037037037037035
11019190,0.36363636363636365
11019581,0.14285714285714285
11019727,0.0625
11019778,0.1111111111111111
11019948,0.4461538461538462
11020326,0.47115384615384615
11020482,0.24
11020490,0.15625
11020504,0.4659090909090909
11020610,0.18
11020822,0.22580645161290322
11020962,0.37254901960784315
11021217,0.2542372881355932
11021403,0.4186046511627907
11021918,0.16981132075471697
11022108,0.3142857142857143
11022205,0.4696969696969697
11022230,0.5384615384615384
11022361,0.13333333333333333
11022370,0.15625
11022388,0.15151515151515152
11022450,0.47794117647058826
11022469,0.2549019607843137
11022809,0.18181818181818182
11022841,0.2696629213483146
11022884,0.5151515151515151
11022949,0.2702702702702703
11022981,0.48520710059171596
11023430,0.6923076923076923
11023449,0.32
11023473,0.1111111111111111
11023490,0.1875
11023554,0.1875
11023660,0.47619047619047616
11023678,0.5285714285714286
11024003,0.30434782608695654
11024097,0.432
11024135,0.30612244897959184
11024224,0.22641509433962265
11024437,0.4811320754716981
11024666,0.2826086956521739
11024682,0.5159235668789809
11024712,0.25
11024828,0.4
11024968,0.5978260869565217
11025050,0.15384615384615385
11025077,0.3333333333333333
11025310,0.21666666666666667
11025352,0.15384615384615385
11025492,0.13793103448275862
11025620,0.40476190476190477
11025638,0.33043478260869563
11025999,0.2
11026014,0.43243243243243246
11026073,0.5478260869565217
11026197,0.4915254237288136
11026235,0.22807017543859648
11026294,0.08333333333333333
11026367,0.21818181818181817
11026464,0.39622641509433965
11026499,0.5526315789473685
11026545,0.4838709677419355
11026626,0.42528735632183906
11026685,0.06666666666666667
11026758,0.5047619047619047
11026766,0.09375
11026812,0.2545454545454545
11026839,0.4117647058823529
11026936,0.21428571428571427
11026960,0.32558139534883723
11027002,0.4326923076923077
11027088,0.35714285714285715
11027312,0.6855895196506551
11027320,0.6458333333333334
11027380,0.6065573770491803
11027398,0.3671875
11027487,0.15873015873015872
11027533,0.16666666666666666
11027690,0.3312883435582822
11027754,0.4452054794520548
11027762,0.6097560975609756
11027878,0.24390243902439024
11027886,0.2857142857142857
11028335,0.2608695652173913
11028750,0.5
11028840,0.42105263157894735
11029056,0.2777777777777778
11029064,0.39215686274509803
11029099,0.5
11029110,0.48314606741573035
11029161,0.5319148936170213
11029170,0.5906040268456376
11029307,0.2789115646258503
11029412,0.2826086956521739
11029439,0.6554054054054054
11029455,0.7485549132947977
11029480,0.4444444444444444
11029951,0.4673913043478261
11030003,0.25688073394495414
11030372,0.44954128440366975
11030666,0.23529411764705882
11030801,0.2857142857142857
11030895,0.2222222222222222
11031000,0.07692307692307693
11031298,0.40404040404040403
11031352,0.15
11031549,0.6938775510204082
11031689,0.5853658536585366
11031700,0.4375
11031840,0.2222222222222222
11031913,0.35
11031964,0.4214876033057851
11032065,0.42857142857142855
11032189,0.3125
11032260,0.549618320610687
11032359,0.24
11032375,0.3855421686746988
11032510,0.39344262295081966
11032642,0.7159090909090909
11033290,0.4583333333333333
11033347,0.4827586206896552
11033363,0.17714285714285713
11033380,0.35714285714285715
11033398,0.7377049180327869
11033428,0.40816326530612246
11033487,0.49295774647887325
11033533,0.17647058823529413
11033576,0.734375
11033649,0.5838150289017341
11033657,0.46703296703296704
11033673,0.4892086330935252
11033681,0.275
11033797,0.5702479338842975
11033819,0.4672897196261682
11033827,0.6666666666666666
11033835,0.5688073394495413
11034041,0.4444444444444444
11034173,0.35294117647058826
11034440,0.39655172413793105
11034696,0.7162162162162162
11034750,0.5714285714285714
11034777,0.38461538461538464
11034955,0.3191489361702128
11035056,0.5658914728682171
11035072,0.43010752688172044
11035080,0.2777777777777778
11035110,0.5932203389830508
11035188,0.5
11035277,0.3333333333333333
11035404,0.36666666666666664
11035420,0.5151515151515151
11035544,0.29545454545454547
11035790,0.4166666666666667
11035951,0.5
11035960,0.49230769230769234
11036125,0
11036397,0.2962962962962963
11036516,0.18
11036575,0.47435897435897434
11037172,0.17777777777777778
11037334,0.4444444444444444
11037393,0.46206896551724136
11037440,0.6166666666666667
11037482,0.2875
11037512,0.39344262295081966
11037598,0.37142857142857144
11037636,0.5161290322580645
11037644,0.46296296296296297
11037652,0.31868131868131866
11037695,0.2631578947368421
11037865,0.5663716814159292
11037881,0.3968253968253968
11037903,0.5740740740740741
11038136,0.4117647058823529
11038144,0.22950819672131148
11038357,0.125
11038420,0.3392857142857143
11038519,0.45454545454545453
11038586,0.2891566265060241
11038624,0.27559055118110237
11038640,0.2706766917293233
11038780,0.36792452830188677
11038934,0.4090909090909091
11039132,0.3333333333333333
11039582,0.33774834437086093
11039760,0.35294117647058826
11039779,0.2894736842105263
11039841,0.39285714285714285
11040041,0.4805194805194805
11040238,0.2708333333333333
11040327,0.12903225806451613
11040432,0.22641509433962265
11040556,0.25806451612903225
11040629,0.4225352112676056
11040920,0.37777777777777777
11040947,0.2982456140350877
11041064,0.2727272727272727
11041196,0.2696629213483146
11041340,0.18604651162790697
11041420,0.125
11041439,0.464
11041447,0.24528301886792453
11041641,0.22535211267605634
11041692,0.17391304347826086
11041722,0.07692307692307693
11041781,0.36
11041811,0.4117647058823529
11041960,0.4
11041986,0.3333333333333333
11042028,0.35514018691588783
11042346,0.36666666666666664
11042397,0.3582089552238806
11042419,0.35714285714285715
11042508,0.3684210526315789
11042583,0.4583333333333333
11042621,0.41935483870967744
11042630,0.2920353982300885
11042664,0.3018867924528302
11042990,0.5841584158415841
11043067,0.2
11043172,0.16666666666666666
11043180,0.14705882352941177
11043210,0.16
11043334,0.3291139240506329
11043342,0.2714285714285714
11043458,0.3484848484848485
11043580,0.42857142857142855
11043598,0.3409090909090909
11043601,0.48
11043610,0.13043478260869565
11043695,0.16666666666666666
11043709,0.15151515151515152
11043792,0.325
11043849,0.3939393939393939
11043903,0.18811881188118812
11043970,0.1111111111111111
11043989,0.3563218390804598
11043997,0.18461538461538463
11044101,0.375
11044179,0.2
11044187,0.3333333333333333
11044225,0.38202247191011235
11044233,0.19230769230769232
11044292,0.22413793103448276
11044306,0.24074074074074073
11044527,0.4090909090909091
11044845,0.2857142857142857
11044853,0.43103448275862066
11044861,0.46511627906976744
11045043,0.2727272727272727
11045051,0.35526315789473684
11045167,0.3391304347826087
11045175,0.5
11045450,0.28205128205128205
11045507,0.2558139534883721
11045558,0.4117647058823529
11045647,0.22580645161290322
11045655,0.14285714285714285
11045663,0.38095238095238093
11045698,0.1111111111111111
11045809,0.14285714285714285
11045825,0.12
11045892,0.24311926605504589
11045906,0.3125
11045914,0.38388625592417064
11046074,0.41818181818181815
11046104,0.4642857142857143
11046260,0.11764705882352941
11046279,0.2692307692307692
11046325,0.3977272727272727
11046430,0.2
11046449,0.35833333333333334
11046619,0.26956521739130435
11046651,0.1111111111111111
11046660,0.11764705882352941
11046694,0.5301204819277109
11046937,0.5620437956204379
11046945,0.2631578947368421
11046953,0.40350877192982454
11046961,0.4329896907216495
11047224,0.6105263157894737
11047240,0.1282051282051282
11047399,0.36423841059602646
11047437,0.36363636363636365
11047615,0.47115384615384615
11047682,0.49122807017543857
11047704,0.10526315789473684
11047739,0.47058823529411764
11047780,0.38421052631578945
11047925,0.375
11048026,0.38461538461538464
11048140,0.4375
11048247,0.25287356321839083
11048280,0.3115942028985507
11048298,0.5135135135135135
11048310,0.5795454545454546
11048379,0.28888888888888886
11048387,0.25
11048441,0.25
11048450,0.5213675213675214
11048468,0.5
11048484,0.5084745762711864
11048492,0.42
11048506,0.27647058823529413
11048530,0.5569620253164557
11048620,0.4090909090909091
11048646,0.3888888888888889
11048654,0.16666666666666666
11048875,0.6458333333333334
11048883,0.5223880597014925
11048964,0.28225806451612906
11049111,0.3
11049146,0.5
11049170,0.3063063063063063
11049227,0.16666666666666666
11049430,0.4479166666666667
11049529,0.21739130434782608
11049863,0.3783783783783784
11050004,0.5843373493975904
11050195,0.7272727272727273
11050217,0.5344827586206896
11050233,0.29545454545454547
11050250,0.3142857142857143
11050268,0.44680851063829785
11050276,0.512396694214876
11050608,0.3854166666666667
11051205,0.42857142857142855
11052600,0.43478260869565216
11053402,0.35833333333333334
11054204,0.09210526315789473
11055600,0.3898305084745763
11057807,0.41346153846153844
11059800,0.14666666666666667
11060808,0.4411764705882353
11062800,0.16666666666666666
11074809,0.17391304347826086
11089806,0.43478260869565216
11095806,0.25
11104805,0.15789473684210525
11106816,0.43103448275862066
11106867,0.5147058823529411
11117800,0.47435897435897434
11118814,0.20952380952380953
11120819,0.6545454545454545
12000094,0.5076923076923077
12000108,0.25
12000132,0.06451612903225806
12000159,0.07142857142857142
12000167,0.23157894736842105
12000248,0.19117647058823528
12000280,0
12000345,0.1
12000396,0.25
12000442,0.20270270270270271
12000558,0.2608695652173913
12000590,0.21739130434782608
12000655,0.15
12000663,0.46357615894039733
12000736,0.20118343195266272
12000876,0.3684210526315789
12000914,0.1875
12000930,0.18032786885245902
12000973,0.1111111111111111
12001007,0.2647058823529412
12001015,0.13636363636363635
12001066,0.2830188679245283
12001139,0.10101010101010101
12001147,0.30303030303030304
12001163,0.2571428571428571
12001171,0.11428571428571428
12001180,0.255
12001228,0.35714285714285715
12001236,0.5606060606060606
12001260,0.5806451612903226
12001279,0.3443708609271523
12001309,0.2833333333333333
12001341,0.1864406779661017
12001392,0.18032786885245902
12001457,0.6793103448275862
12001554,0.2647058823529412
12001597,0.2
12001627,0.1206896551724138
12001805,0.3333333333333333
12001945,0.24242424242424243
12001953,0.20930232558139536
12002046,0.352112676056338
12002127,0.14285714285714285
12002267,0.35658914728682173
12002399,0.03125
12002461,0.05
12002674,0.0625
12002771,0.24161073825503357
12002828,0
12002887,0.11538461538461539
12002925,0.08333333333333333
12002950,0.10204081632653061
12003239,0
12003417,0.07692307692307693
12003522,0.10526315789473684
12003697,0
12003832,0.125
12003875,0.29411764705882354
12003930,0.2916666666666667
12004014,0.041666666666666664
12004154,0.40236686390532544
12004170,0.5426356589147286
12004227,0.14925373134328357
12004243,0.13043478260869565
12004367,0.45614035087719296
12004766,0.11764705882352941
12004987,0.12698412698412698
12005037,0.29
12005126,0.26136363636363635
12005240,0.3225806451612903
12005401,0.12903225806451613
12005479,0.13513513513513514
12005657,0.3680555555555556
12005681,0.27586206896551724
12005770,0.14102564102564102
12005860,0.625615763546798
12005894,0.2631578947368421
12006173,0.3559322033898305
12006190,0.34814814814814815
12006300,0.16296296296296298
12006580,0.16666666666666666
12006688,0.2782608695652174
12006858,0.375
12006920,0.25263157894736843
12007021,0.16666666666666666
12007510,0.047619047619047616
12007587,0.375
12007609,0.4342105263157895
12007625,0.472636815920398
12007684,0.40789473684210525
12007722,0.25
12007757,0.3515625
12007820,0.4528301886792453
12008176,0.14285714285714285
12008389,0.24691358024691357
12008966,0.1518987341772152
12009164,0.15
12009229,0.2810810810810811
12009407,0.25675675675675674
12009466,0.20588235294117646
12009679,0.23076923076923078
12009725,0.35443037974683544
12009776,0.03636363636363636
12009792,0.1111111111111111
12009881,0.2422680412371134
12009997,0.15384615384615385
12010022,0.16666666666666666
12010090,0.1
12010154,0.45714285714285713
12010189,0.424
12010340,0.2903225806451613
12010391,0.23529411764705882
12010588,0.1864406779661017
12010626,0.14285714285714285
12010731,0.21052631578947367
12010855,0.17857142857142858
12011142,0.3693181818181818
12011150,0.24
12011169,0.44565217391304346
12011274,0.33962264150943394
12011401,0.5729166666666666
12011410,0.7796610169491526
12011428,0.625
12011460,0.19318181818181818
12011517,0.5066666666666667
12011550,0.6208791208791209
12011606,0.5816326530612245
12011614,0.4411764705882353
12011681,0.3951612903225806
12011703,0.463302752293578
12011711,0.3333333333333333
12011797,0.25609756097560976
12011835,0.2727272727272727
12011851,0.29411764705882354
12011860,0.2706766917293233
12011878,0.6352941176470588
12011894,0.38144329896907214
12011924,0.5230769230769231
12011932,0.48672566371681414
12011959,0.5833333333333334
12012009,0.5116279069767442
12012041,0.24786324786324787
12012050,0.472
12012068,0.27586206896551724
12012092,0.4857142857142857
12012130,0.3484848484848485
12012165,0.3770491803278688
12012211,0.45454545454545453
12012319,0.5333333333333333
12012335,0.2711864406779661
12012378,0.39759036144578314
12012424,0.17073170731707318
12012505,0.6728971962616822
12012610,0.5111111111111111
12012629,0.2916666666666667
12012661,0.3669724770642202
12012670,0.37815126050420167
12012718,0.23076923076923078
12012750,0.453416149068323
12012769,0.6575342465753424
12012815,0.39325842696629215
12012823,0.1111111111111111
12012858,0.16666666666666666
12012874,0.5494505494505495
12012947,0.35
12012963,0.2916666666666667
12012998,0.6417910447761194
12013005,0.2692307692307692
12013013,0.6
12013048,0.3235294117647059
12013056,0.49056603773584906
12013064,0.358695652173913
12013099,0.5642857142857143
12013226,0.2222222222222222
12013242,0.3961038961038961
12013293,0.48659003831417624
12013340,0.6625
12013374,0.3076923076923077
12013404,0.37745098039215685
12013455,0.4375
12013498,0.6460176991150443
12013579,0.3090909090909091
12013595,0.1388888888888889
12013633,0.32727272727272727
12013684,0.3018867924528302
12013730,0.39622641509433965
12013889,0.4777777777777778
12014001,0.22641509433962265
12014052,0.39285714285714285
12014060,0.3842364532019704
12014125,0.12
12014354,0.5
12014389,0.7207977207977208
12014400,0.25
12014591,0.3142857142857143
12014605,0.47619047619047616
12014648,0.2
12014770,0.043478260869565216
12014877,0.24
12014915,0.09302325581395349
12014923,0.16666666666666666
12014931,0.4166666666666667
12015008,0.15
12015210,0.29508196721311475
12015334,0.30120481927710846
12015342,0.17647058823529413
12015873,0.36
12015946,0.24
12016250,0.35526315789473684
12016438,0.6206896551724138
12016535,0.5227272727272727
12016993,0.05714285714285714
12017027,0.5
12017060,0.14545454545454545
12017094,0.5841584158415841
12017108,0.323943661971831
12017205,0.4
12017230,0.38461538461538464
12017469,0.291044776119403
12017540,0.45161290322580644
12017876,0.36666666666666664
12018007,0.40145985401459855
12018082,0.2558139534883721
12018546,0.20634920634920634
12018805,0.2676056338028169
12018821,0.2727272727272727
12018902,0.04878048780487805
12019135,0.18309859154929578
12019151,0.34
12020192,0.1728395061728395
12020400,0.16
12020680,0.2
12020869,0.3153846153846154
12020893,0.10526315789473684
12021130,0
12021245,0.10526315789473684
12021601,0.2765957446808511
12021628,0.3435114503816794
12021644,0.2765957446808511
12021660,0.33663366336633666
12021687,0.25471698113207547
12021717,0.29133858267716534
12021890,0.1956521739130435
12021920,0.16129032258064516
12021962,0.28125
12022004,0.2833333333333333
12022136,0.07142857142857142
12023183,0.28125
12023531,0.21
12023760,0.29310344827586204
12025810,0.21052631578947367
12025836,0.058823529411764705
12025992,0.38181818181818183
12026000,0.2589928057553957
12026387,0.15
12026565,0.23529411764705882
12026603,0.19148936170212766
12027081,0.05555555555555555
12027120,0.45652173913043476
12027286,0.1111111111111111
12027839,0.21428571428571427
12027855,0.2
12027863,0.10810810810810811
12027871,0.1111111111111111
12027880,0.41379310344827586
12027901,0.12280701754385964
12028347,0.20833333333333334
12028452,0
12028622,0.16666666666666666
12028665,0.2
12028681,0.5698924731182796
12028690,0.39705882352941174
12028754,0.07142857142857142
12028932,0.16666666666666666
12028940,0.4659090909090909
12029009,0.14634146341463414
12029408,0.35365853658536583
12029432,0.4409448818897638
12029572,0.2571428571428571
12029645,0.3712121212121212
12029807,0.24210526315789474
12030066,0.02631578947368421
12030104,0.1891891891891892
12030155,0.4166666666666667
12030244,0.1956521739130435
12031330,0.4098360655737705
12031720,0.22916666666666666
12032123,0.1935483870967742
12032468,0.2231404958677686
12032808,0.2702702702702703
12032905,0.06666666666666667
12043028,0.31092436974789917
12044636,0.3684210526315789
12046043,0.3305084745762712
12048224,0.42592592592592593
12051233,0.34444444444444444
12056227,0.36538461538461536
12091235,0.3769230769230769
12091251,0.5384615384615384
13000136,0.2830188679245283
13000144,0.2727272727272727
13000322,0.35294117647058826
13000403,0.19540229885057472
13000411,0.4720812182741117
13000705,0.547945205479452
13001078,0
13001086,0.36419753086419754
13001337,0.3783783783783784
13001345,0.10204081632653061
13001396,0.4939759036144578
13001400,0.2702702702702703
13002350,0.5277777777777778
13002368,0.2727272727272727
13002694,0.19444444444444445
13002880,0.08333333333333333
13003950,0
13004255,0.32710280373831774
13004298,0.046153846153846156
13004301,0.23469387755102042
13004310,0.03571428571428571
13004719,0.21153846153846154
13004840,0.265625
13004948,0.5454545454545454
13005073,0.17647058823529413
13005138,0.15463917525773196
13005162,0.16393442622950818
13005200,0.3620689655172414
13005294,0.42574257425742573
13005448,0.1111111111111111
13005545,0.38461538461538464
13005561,0.3211009174311927
13005570,0.5490196078431373
13006592,0.25
13006606,0.43795620437956206
13006622,0.3728813559322034
13006711,0.275
13006797,0.10294117647058823
13006819,0
13006894,0.1891891891891892
13007157,0.15217391304347827
13007203,0.35344827586206895
13007211,0.4583333333333333
13007297,0.23076923076923078
13007300,0.18791946308724833
13007378,0.1686746987951807
13007386,0.041666666666666664
13007530,0.37037037037037035
13007572,0.36619718309859156
13007670,0.125
13007726,0.046153846153846156
13007734,0.3404255319148936
13007742,0.14285714285714285
13007750,0
13007785,0.1590909090909091
13007807,0.11940298507462686
13007874,0.5388127853881278
13007904,0.07142857142857142
13007920,0.25925925925925924
13007939,0.05263157894736842
13007963,0.043478260869565216
13008013,0.03389830508474576
13008030,0.14285714285714285
13008072,0.07936507936507936
13008080,0.2978723404255319
13008129,0.2962962962962963
13008153,0.291005291005291
13008196,0.08620689655172414
13008200,0.5735294117647058
13008218,0.5490196078431373
13008331,0.14814814814814814
13008455,0.3660130718954248
13008528,0.17142857142857143
13008773,0.16666666666666666
13008781,0.2875
13008790,0.25735294117647056
13008811,0.32727272727272727
13008820,0.23636363636363636
13008838,0.39215686274509803
13009664,0.23333333333333334
13009672,0.2702702702702703
13009699,0.3142857142857143
13009729,0.4
13009753,0.4076923076923077
13010549,0.13636363636363635
13010557,0.43902439024390244
13010867,0
13011294,0.1953125
13011413,0.1111111111111111
13011499,0
13011898,0.22666666666666666
13012282,0.2680851063829787
13012320,0.041666666666666664
13012339,0
13012479,0.29133858267716534
13012495,0.09523809523809523
13012533,0.3119266055045872
13012568,0.3253012048192771
13012851,0.14814814814814814
13013033,0.42201834862385323
13013122,0.0625
13013130,0.02631578947368421
13013173,0
13013246,0.4393939393939394
13013270,0.2777777777777778
13013319,0.09090909090909091
13013343,0.08
13013378,0.10344827586206896
13013386,0.19791666666666666
13013440,0.25
13013513,0.24242424242424243
13013556,0.037037037037037035
13013734,0.3076923076923077
13013742,0.14035087719298245
13013750,0.5392156862745098
13013769,0.4484848484848485
13013777,0.6428571428571429
13013785,0.36363636363636365
13013793,0.2916666666666667
13013807,0.36231884057971014
13013815,0.1276595744680851
13013823,0.34615384615384615
13013831,0.44
13014013,0.0625
13014145,0.07692307692307693
13014234,0.3225806451612903
13014242,0.275
13014293,0.1875
13014307,0.4057971014492754
13014781,0.17857142857142858
13014790,0.6666666666666666
13014862,0.1
13014994,0.09090909090909091
13015273,0.39097744360902253
13015281,0.2882882882882883
13015320,0.3
13015397,0.2391304347826087
13015400,0.36363636363636365
13015567,0.04
13015613,0.06666666666666667
13015737,0.2857142857142857
13015915,0.06896551724137931
13016032,0.125
13016059,0.08108108108108109
13016300,0.34065934065934067
13016318,0.29850746268656714
13016350,0.0625
13016776,0.2905982905982906
13016792,0.44761904761904764
13016865,0.05263157894736842
13016946,0
13017160,0
13017322,0.2857142857142857
13018167,0.4126984126984127
13018175,0.4246575342465753
13018183,0.3333333333333333
13018191,0.547945205479452
13018205,0.42105263157894735
13018213,0.3013698630136986
13018221,0.30434782608695654
13018230,0.23529411764705882
13018248,0.4489795918367347
13018256,0.5394736842105263
13018302,0.48936170212765956
13018370,0.24691358024691357
13018388,0.27941176470588236
13018396,0.2682926829268293
13018450,0.17307692307692307
13018825,0.023255813953488372
13018906,0.27058823529411763
13018914,0.2727272727272727
13018949,0.4782608695652174
13018990,0.27702702702702703
13019007,0.27941176470588236
13019082,0.05263157894736842
13019163,0.18181818181818182
13019201,0.08695652173913043
13019252,0.09090909090909091
13019562,0.23636363636363636
13019589,0.31007751937984496
13019627,0.24324324324324326
13019813,0.14545454545454545
13019848,0.09090909090909091
13019899,0.1792452830188679
13020269,0.4069767441860465
13020528,0.35714285714285715
13020790,0.48598130841121495
13020803,0.25510204081632654
13020811,0.18888888888888888
13020927,0.23076923076923078
13020986,0.2376237623762376
13021010,0.1891891891891892
13021028,0.375
13021036,0.15625
13021052,0.2
13021079,0.1111111111111111
13021095,0.11764705882352941
13021133,0.15
13021354,0.24528301886792453
13021362,0.22641509433962265
13021370,0.15384615384615385
13021389,0.07142857142857142
13021460,0.05
13021575,0.3269230769230769
13021591,0.3333333333333333
13021648,0.18292682926829268
13021672,0.06666666666666667
13021680,0.14545454545454545
13021699,0.3103448275862069
13021729,0.18309859154929578
13021737,0.10465116279069768
13021958,0.24427480916030533
13022210,0.28
13022296,0.19047619047619047
13022423,0.2222222222222222
13022644,0.25595238095238093
13022652,0.375
13022687,0.547945205479452
13022741,0.2971014492753623
13022784,0.06666666666666667
13022865,0.13636363636363635
13022903,0.10714285714285714
13022938,0.06382978723404255
13023039,0.21495327102803738
13023071,0
13023519,0.17391304347826086
13023535,0.16
13023667,0.1794871794871795
13023691,0.07692307692307693
13023799,0.16666666666666666
13023918,0.18055555555555555
13024078,0
13024183,0.5301204819277109
13024191,0.345679012345679
13024205,0.23529411764705882
13024213,0.058823529411764705
13024221,0.330188679245283
13024248,0.47058823529411764
13024256,0.14942528735632185
13024264,0.2
13024272,0.31048387096774194
13024370,0.18045112781954886
13024396,0.23076923076923078
13024418,0.08571428571428572
13024450,0.1981981981981982
13024477,0.3333333333333333
13024809,0.03225806451612903
13024990,0.47619047619047616
13025180,0.21568627450980393
13025562,0.5263157894736842
13025570,0.37209302325581395
13026399,0.3333333333333333
13026437,0.2823529411764706
13026550,0.5606060606060606
13026577,0.7302383939774153
13026720,0.5384615384615384
13026828,0.5207373271889401
13026925,0.5294117647058824
13027042,0.3835616438356164
13027093,0.7948717948717948
13027107,0.6875
13027182,0.4371859296482412
13027247,0.5833333333333334
13027255,0.47368421052631576
13027310,0.5636363636363636
13027336,0.5185185185185185
13027425,0.45588235294117646
13027484,0.5815217391304348
13027514,0.4
13027522,0.4583333333333333
13027549,0.5324675324675324
13027590,0.3674698795180723
13027646,0.7142857142857143
